AID: 1165446	Substance BioActivity: 4 Tested
AID: 1165448	Substance BioActivity: 3 Active, 4 Tested
AID: 1165451	Substance BioActivity: 4 Active, 4 Tested
AID: 1165452	Substance BioActivity: 4 Active, 4 Tested
AID: 1165455	Substance BioActivity: 4 Tested
AID: 1165457	Substance BioActivity: 4 Tested
AID: 1165458	Substance BioActivity: 4 Tested
AID: 1165459	Substance BioActivity: 4 Tested
AID: 1165460	Substance BioActivity: 4 Tested
AID: 1165461	Substance BioActivity: 4 Tested
AID: 1165462	Substance BioActivity: 4 Tested
AID: 1165463	Substance BioActivity: 4 Tested
AID: 1165464	Substance BioActivity: 4 Tested
AID: 1165465	Substance BioActivity: 4 Tested
AID: 1165466	Substance BioActivity: 4 Tested
AID: 1165467	Substance BioActivity: 4 Tested
AID: 1165468	Substance BioActivity: 4 Tested
AID: 1165469	Substance BioActivity: 4 Tested
AID: 1165470	Substance BioActivity: 4 Tested
AID: 1165471	Substance BioActivity: 4 Tested
AID: 1165472	Substance BioActivity: 4 Tested
AID: 1165473	Substance BioActivity: 4 Tested
AID: 1165474	Substance BioActivity: 4 Tested
AID: 1165475	Substance BioActivity: 4 Tested
AID: 1165476	Substance BioActivity: 4 Tested
AID: 1170972	Substance BioActivity: 4 Active, 4 Tested
AID: 1170973	Substance BioActivity: 4 Tested
AID: 1170974	Substance BioActivity: 4 Tested
AID: 1170975	Substance BioActivity: 4 Tested
AID: 1170976	Substance BioActivity: 4 Tested
AID: 1170977	Substance BioActivity: 4 Tested
AID: 1186563	Substance BioActivity: 4 Tested
AID: 1186573	Substance BioActivity: 4 Tested
AID: 1261138	Substance BioActivity: 1 Active, 4 Tested
AID: 1267536	Substance BioActivity: 3 Active, 4 Tested
AID: 1267537	Substance BioActivity: 3 Active, 4 Tested
AID: 1267542	Substance BioActivity: 3 Active, 4 Tested
AID: 1267543	Substance BioActivity: 3 Active, 4 Tested
AID: 1267544	Substance BioActivity: 1 Active, 4 Tested
AID: 1277272	Substance BioActivity: 4 Active, 4 Tested
AID: 1277273	Substance BioActivity: 4 Active, 4 Tested
AID: 1277274	Substance BioActivity: 4 Active, 4 Tested
AID: 1277275	Substance BioActivity: 4 Active, 4 Tested
AID: 1303235	Substance BioActivity: 3 Active, 4 Tested
AID: 1326809	Substance BioActivity: 4 Tested
AID: 1326810	Substance BioActivity: 4 Active, 4 Tested
AID: 1326811	Substance BioActivity: 4 Active, 4 Tested
AID: 1326812	Substance BioActivity: 4 Active, 4 Tested
AID: 1326813	Substance BioActivity: 4 Active, 4 Tested
AID: 1326814	Substance BioActivity: 4 Active, 4 Tested
AID: 1326815	Substance BioActivity: 4 Active, 4 Tested
AID: 1326816	Substance BioActivity: 4 Active, 4 Tested
AID: 1326817	Substance BioActivity: 4 Tested
AID: 1326822	Substance BioActivity: 4 Active, 4 Tested
AID: 1326828	Substance BioActivity: 4 Active, 4 Tested
AID: 1326829	Substance BioActivity: 4 Active, 4 Tested
AID: 1336762	Substance BioActivity: 3 Active, 4 Tested
AID: 1336763	Substance BioActivity: 3 Active, 4 Tested
AID: 1336775	Substance BioActivity: 4 Tested
AID: 1336776	Substance BioActivity: 4 Tested
AID: 1336779	Substance BioActivity: 4 Tested
AID: 1339179	Substance BioActivity: 4 Tested
AID: 54285	Substance BioActivity: 3 Active, 1 Activity <= 1 nM, 2 Activity <= 1 µM, 3 Tested
AID: 268858	Substance BioActivity: 3 Tested
AID: 268859	Substance BioActivity: 3 Active, 3 Tested
AID: 268860	Substance BioActivity: 3 Active, 3 Tested
AID: 346045	Substance BioActivity: 3 Tested
AID: 346052	Substance BioActivity: 3 Tested
AID: 351659	Substance BioActivity: 1 Active, 3 Tested
AID: 351860	Substance BioActivity: 3 Tested
AID: 383662	Substance BioActivity: 3 Tested
AID: 383663	Substance BioActivity: 3 Tested
AID: 383664	Substance BioActivity: 3 Tested
AID: 383665	Substance BioActivity: 3 Active, 3 Tested
AID: 383666	Substance BioActivity: 3 Tested
AID: 383667	Substance BioActivity: 3 Active, 3 Tested
AID: 383668	Substance BioActivity: 3 Tested
AID: 383669	Substance BioActivity: 3 Tested
AID: 383670	Substance BioActivity: 3 Active, 3 Tested
AID: 411096	Substance BioActivity: 3 Active, 3 Tested
AID: 411106	Substance BioActivity: 3 Active, 3 Tested
AID: 411107	Substance BioActivity: 3 Tested
AID: 422949	Substance BioActivity: 1 Active, 3 Tested
AID: 458856	Substance BioActivity: 3 Active, 2 Activity <= 1 µM, 3 Tested
AID: 491807	Substance BioActivity: 3 Tested
AID: 491821	Substance BioActivity: 3 Tested
AID: 491823	Substance BioActivity: 3 Tested
AID: 491824	Substance BioActivity: 3 Tested
AID: 500487	Substance BioActivity: 2 Active, 2 Activity <= 1 µM, 3 Tested
AID: 503294	Substance BioActivity: 3 Active, 3 Tested
AID: 503299	Substance BioActivity: 3 Active, 1 Activity <= 1 µM, 3 Tested
AID: 503300	Substance BioActivity: 3 Active, 1 Activity <= 1 µM, 3 Tested
AID: 503301	Substance BioActivity: 3 Active, 3 Tested
AID: 503302	Substance BioActivity: 3 Active, 1 Activity <= 1 µM, 3 Tested
AID: 503303	Substance BioActivity: 2 Active, 1 Activity <= 1 µM, 3 Tested
AID: 503310	Substance BioActivity: 3 Tested
AID: 503314	Substance BioActivity: 3 Tested
AID: 503321	Substance BioActivity: 3 Tested
AID: 503323	Substance BioActivity: 2 Active, 3 Tested
AID: 503324	Substance BioActivity: 2 Active, 3 Tested
AID: 513917	Substance BioActivity: 2 Active, 3 Tested
AID: 513934	Substance BioActivity: 3 Active, 3 Tested
AID: 521058	Substance BioActivity: 3 Tested
AID: 526313	Substance BioActivity: 3 Active, 3 Tested
AID: 526314	Substance BioActivity: 2 Active, 3 Tested
AID: 600323	Substance BioActivity: 3 Tested
AID: 608126	Substance BioActivity: 3 Tested
AID: 608128	Substance BioActivity: 3 Active, 3 Tested
AID: 614462	Substance BioActivity: 3 Tested
AID: 614463	Substance BioActivity: 3 Tested
AID: 614464	Substance BioActivity: 3 Tested
AID: 614465	Substance BioActivity: 3 Tested
AID: 614466	Substance BioActivity: 3 Tested
AID: 624062	Substance BioActivity: 1 Active, 3 Tested
AID: 624068	Substance BioActivity: 1 Active, 3 Tested
AID: 636054	Substance BioActivity: 3 Active, 3 Tested
AID: 690559	Substance BioActivity: 3 Tested
AID: 690566	Substance BioActivity: 1 Active, 3 Tested
AID: 701559	Substance BioActivity: 3 Active, 3 Tested
AID: 701767	Substance BioActivity: 3 Tested
AID: 701768	Substance BioActivity: 3 Tested
AID: 701769	Substance BioActivity: 3 Tested
AID: 701770	Substance BioActivity: 3 Tested
AID: 701771	Substance BioActivity: 3 Tested
AID: 701772	Substance BioActivity: 3 Tested
AID: 701773	Substance BioActivity: 3 Tested
AID: 701774	Substance BioActivity: 3 Tested
AID: 701775	Substance BioActivity: 3 Tested
AID: 701787	Substance BioActivity: 1 Active, 3 Tested
AID: 701789	Substance BioActivity: 1 Active, 3 Tested
AID: 701790	Substance BioActivity: 1 Active, 3 Tested
AID: 701791	Substance BioActivity: 1 Active, 3 Tested
AID: 701793	Substance BioActivity: 1 Active, 3 Tested
AID: 726451	Substance BioActivity: 3 Tested
AID: 726456	Substance BioActivity: 2 Active, 3 Tested
AID: 726466	Substance BioActivity: 3 Tested
AID: 726467	Substance BioActivity: 3 Active, 2 Activity <= 1 µM, 3 Tested
AID: 733271	Substance BioActivity: 3 Active, 3 Tested
AID: 733272	Substance BioActivity: 3 Tested
AID: 733273	Substance BioActivity: 3 Tested
AID: 733275	Substance BioActivity: 3 Tested
AID: 733276	Substance BioActivity: 3 Tested
AID: 733277	Substance BioActivity: 3 Active, 3 Tested
AID: 733278	Substance BioActivity: 3 Tested
AID: 733279	Substance BioActivity: 3 Tested
AID: 733280	Substance BioActivity: 3 Tested
AID: 733281	Substance BioActivity: 3 Tested
AID: 733282	Substance BioActivity: 3 Tested
AID: 733284	Substance BioActivity: 3 Tested
AID: 733285	Substance BioActivity: 3 Tested
AID: 733286	Substance BioActivity: 3 Tested
AID: 733287	Substance BioActivity: 3 Tested
AID: 733289	Substance BioActivity: 3 Tested
AID: 733290	Substance BioActivity: 3 Tested
AID: 733291	Substance BioActivity: 3 Tested
AID: 733292	Substance BioActivity: 3 Tested
AID: 733294	Substance BioActivity: 3 Tested
AID: 733295	Substance BioActivity: 3 Tested
AID: 733296	Substance BioActivity: 3 Tested
AID: 733297	Substance BioActivity: 3 Tested
AID: 733299	Substance BioActivity: 3 Tested
AID: 733300	Substance BioActivity: 3 Tested
AID: 733301	Substance BioActivity: 3 Tested
AID: 733302	Substance BioActivity: 3 Active, 3 Tested
AID: 733303	Substance BioActivity: 3 Active, 3 Tested
AID: 733304	Substance BioActivity: 3 Active, 3 Tested
AID: 733305	Substance BioActivity: 3 Active, 3 Tested
AID: 733306	Substance BioActivity: 3 Active, 3 Tested
AID: 733307	Substance BioActivity: 3 Active, 3 Tested
AID: 733308	Substance BioActivity: 3 Active, 3 Tested
AID: 733310	Substance BioActivity: 3 Active, 3 Tested
AID: 733311	Substance BioActivity: 3 Active, 3 Tested
AID: 733312	Substance BioActivity: 3 Active, 3 Tested
AID: 733313	Substance BioActivity: 3 Active, 3 Tested
AID: 733314	Substance BioActivity: 3 Active, 3 Tested
AID: 734033	Substance BioActivity: 3 Tested
AID: 734034	Substance BioActivity: 3 Tested
AID: 734035	Substance BioActivity: 3 Tested
AID: 738410	Substance BioActivity: 3 Tested
AID: 745779	Substance BioActivity: 3 Active, 3 Tested
AID: 745780	Substance BioActivity: 3 Tested
AID: 745781	Substance BioActivity: 3 Tested
AID: 745783	Substance BioActivity: 3 Active, 3 Tested
AID: 745784	Substance BioActivity: 3 Tested
AID: 745785	Substance BioActivity: 3 Tested
AID: 745786	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745787	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745788	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745789	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745790	Substance BioActivity: 3 Active, 2 Activity <= 1 nM, 3 Activity <= 1 µM, 3 Tested
AID: 745791	Substance BioActivity: 3 Active, 2 Activity <= 1 nM, 3 Activity <= 1 µM, 3 Tested
AID: 745792	Substance BioActivity: 3 Active, 1 Activity <= 1 nM, 3 Activity <= 1 µM, 3 Tested
AID: 745793	Substance BioActivity: 3 Active, 1 Activity <= 1 nM, 3 Activity <= 1 µM, 3 Tested
AID: 745794	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745795	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745796	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745797	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745798	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745799	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745800	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745801	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 745803	Substance BioActivity: 3 Active, 3 Tested
AID: 745804	Substance BioActivity: 3 Tested
AID: 745805	Substance BioActivity: 3 Tested
AID: 769557	Substance BioActivity: 3 Active, 3 Tested
AID: 769558	Substance BioActivity: 3 Active, 3 Tested
AID: 769560	Substance BioActivity: 3 Active, 3 Tested
AID: 769605	Substance BioActivity: 3 Tested
AID: 769613	Substance BioActivity: 3 Tested
AID: 774893	Substance BioActivity: 3 Active, 3 Tested
AID: 777314	Substance BioActivity: 3 Tested
AID: 777318	Substance BioActivity: 3 Tested
AID: 777319	Substance BioActivity: 3 Tested
AID: 777320	Substance BioActivity: 3 Tested
AID: 777321	Substance BioActivity: 3 Tested
AID: 777324	Substance BioActivity: 3 Tested
AID: 777325	Substance BioActivity: 3 Tested
AID: 777326	Substance BioActivity: 3 Tested
AID: 1055301	Substance BioActivity: 1 Active, 3 Tested
AID: 1055303	Substance BioActivity: 2 Active, 3 Tested
AID: 1055306	Substance BioActivity: 3 Tested
AID: 1055308	Substance BioActivity: 3 Tested
AID: 1055319	Substance BioActivity: 3 Tested
AID: 1055320	Substance BioActivity: 3 Active, 3 Tested
AID: 1063112	Substance BioActivity: 3 Active, 3 Activity <= 1 µM, 3 Tested
AID: 1063117	Substance BioActivity: 3 Active, 1 Activity <= 1 nM, 3 Activity <= 1 µM, 3 Tested
AID: 1064556	Substance BioActivity: 1 Active, 3 Tested
AID: 1064560	Substance BioActivity: 1 Active, 3 Tested
AID: 1064570	Substance BioActivity: 1 Active, 3 Tested
AID: 1064571	Substance BioActivity: 1 Active, 3 Tested
AID: 1064574	Substance BioActivity: 1 Active, 3 Tested
AID: 1064575	Substance BioActivity: 1 Active, 3 Tested
AID: 1090816	Substance BioActivity: 3 Tested
AID: 1090818	Substance BioActivity: 3 Tested
AID: 1103766	Substance BioActivity: 3 Tested
AID: 1103767	Substance BioActivity: 3 Tested
AID: 1103768	Substance BioActivity: 3 Tested
AID: 1103769	Substance BioActivity: 3 Tested
AID: 1103770	Substance BioActivity: 3 Tested
AID: 1103771	Substance BioActivity: 3 Tested
AID: 1103772	Substance BioActivity: 3 Tested
AID: 1103773	Substance BioActivity: 3 Tested
AID: 1103774	Substance BioActivity: 3 Tested
AID: 1103775	Substance BioActivity: 3 Tested
AID: 1103776	Substance BioActivity: 3 Tested
AID: 1103777	Substance BioActivity: 3 Tested
AID: 1103778	Substance BioActivity: 3 Tested
AID: 1103779	Substance BioActivity: 3 Tested
AID: 1103780	Substance BioActivity: 3 Tested
AID: 1103781	Substance BioActivity: 3 Tested
AID: 1103782	Substance BioActivity: 3 Tested
AID: 1103783	Substance BioActivity: 3 Tested
AID: 1103784	Substance BioActivity: 3 Tested
AID: 1103785	Substance BioActivity: 3 Tested
AID: 1103786	Substance BioActivity: 3 Tested
AID: 1162217	Substance BioActivity: 3 Tested
AID: 1162218	Substance BioActivity: 3 Tested
AID: 1162219	Substance BioActivity: 3 Tested
AID: 1162220	Substance BioActivity: 3 Tested
AID: 1162226	Substance BioActivity: 3 Tested
AID: 1162227	Substance BioActivity: 3 Tested
AID: 1162819	Substance BioActivity: 3 Tested
AID: 1162821	Substance BioActivity: 3 Tested
AID: 1162823	Substance BioActivity: 3 Tested
AID: 1162825	Substance BioActivity: 3 Tested
AID: 1162827	Substance BioActivity: 3 Tested
AID: 1162828	Substance BioActivity: 3 Active, 1 Activity <= 1 µM, 3 Tested
AID: 1162830	Substance BioActivity: 3 Active, 3 Tested
AID: 1162837	Substance BioActivity: 3 Tested
AID: 1165245	Substance BioActivity: 3 Tested
AID: 1165432	Substance BioActivity: 3 Active, 3 Tested
AID: 1165434	Substance BioActivity: 3 Active, 3 Tested
AID: 1165435	Substance BioActivity: 3 Active, 3 Tested
AID: 1165436	Substance BioActivity: 3 Active, 3 Tested
AID: 1165441	Substance BioActivity: 3 Active, 3 Tested
AID: 1165447	Substance BioActivity: 3 Active, 3 Tested
AID: 1165456	Substance BioActivity: 3 Tested
AID: 1206150	Substance BioActivity: 3 Tested
AID: 1206151	Substance BioActivity: 3 Tested
AID: 1206152	Substance BioActivity: 3 Tested
AID: 1206153	Substance BioActivity: 3 Tested
AID: 1206155	Substance BioActivity: 3 Tested
AID: 1206156	Substance BioActivity: 3 Tested
AID: 1206157	Substance BioActivity: 3 Tested
AID: 1206158	Substance BioActivity: 3 Tested
AID: 1206160	Substance BioActivity: 3 Tested
AID: 1206161	Substance BioActivity: 3 Tested
AID: 1206172	Substance BioActivity: 3 Tested
AID: 1206173	Substance BioActivity: 3 Tested
AID: 1206174	Substance BioActivity: 3 Tested
AID: 1206175	Substance BioActivity: 3 Tested
AID: 1206176	Substance BioActivity: 3 Tested
AID: 1206177	Substance BioActivity: 3 Tested
AID: 1206178	Substance BioActivity: 3 Tested
AID: 1206179	Substance BioActivity: 3 Tested
AID: 1206180	Substance BioActivity: 3 Tested
AID: 1206184	Substance BioActivity: 3 Tested
AID: 1206193	Substance BioActivity: 3 Active, 3 Tested
AID: 1206206	Substance BioActivity: 3 Tested
AID: 1206207	Substance BioActivity: 3 Tested
AID: 1244544	Substance BioActivity: 3 Active, 3 Tested
AID: 1244545	Substance BioActivity: 3 Active, 3 Tested
AID: 1244546	Substance BioActivity: 3 Active, 3 Tested
AID: 1244547	Substance BioActivity: 3 Tested
AID: 1244548	Substance BioActivity: 3 Active, 3 Tested
AID: 1244549	Substance BioActivity: 3 Tested
AID: 1244550	Substance BioActivity: 3 Tested
AID: 1244551	Substance BioActivity: 3 Tested
AID: 1244552	Substance BioActivity: 3 Active, 3 Tested
AID: 1244553	Substance BioActivity: 3 Active, 3 Tested
AID: 1244554	Substance BioActivity: 3 Active, 3 Tested
AID: 1244555	Substance BioActivity: 3 Tested
AID: 1244556	Substance BioActivity: 3 Tested
AID: 1244557	Substance BioActivity: 3 Tested
AID: 1244558	Substance BioActivity: 3 Tested
AID: 1244559	Substance BioActivity: 3 Active, 3 Tested
AID: 1244560	Substance BioActivity: 3 Tested
AID: 1244561	Substance BioActivity: 3 Tested
AID: 1244562	Substance BioActivity: 3 Active, 3 Tested
AID: 1244563	Substance BioActivity: 3 Active, 3 Tested
AID: 1244564	Substance BioActivity: 3 Active, 3 Tested
AID: 1244565	Substance BioActivity: 3 Active, 3 Tested
AID: 1252541	Substance BioActivity: 3 Tested
AID: 1252542	Substance BioActivity: 3 Tested
AID: 1252551	Substance BioActivity: 3 Tested
AID: 1252553	Substance BioActivity: 3 Tested
AID: 1252555	Substance BioActivity: 3 Tested
AID: 1252557	Substance BioActivity: 3 Tested
AID: 1252559	Substance BioActivity: 3 Active, 3 Tested
AID: 1252561	Substance BioActivity: 3 Tested
AID: 1252562	Substance BioActivity: 3 Tested
AID: 1252567	Substance BioActivity: 3 Tested
AID: 1252569	Substance BioActivity: 3 Tested
AID: 1252571	Substance BioActivity: 3 Tested
AID: 1252573	Substance BioActivity: 3 Tested
AID: 1258519	Substance BioActivity: 3 Active, 1 Activity <= 1 µM, 3 Tested
AID: 1263226	Substance BioActivity: 3 Tested
AID: 1265414	Substance BioActivity: 3 Tested
AID: 1265415	Substance BioActivity: 3 Tested
AID: 1265416	Substance BioActivity: 3 Tested
AID: 1265417	Substance BioActivity: 3 Tested
AID: 1265418	Substance BioActivity: 3 Tested
AID: 1265422	Substance BioActivity: 3 Tested
AID: 1265424	Substance BioActivity: 3 Tested
AID: 1265425	Substance BioActivity: 3 Tested
AID: 1265426	Substance BioActivity: 3 Tested
AID: 1265432	Substance BioActivity: 3 Tested
AID: 1265456	Substance BioActivity: 3 Tested
AID: 1296462	Substance BioActivity: 2 Active, 3 Tested
AID: 1296463	Substance BioActivity: 3 Tested
AID: 1300837	Substance BioActivity: 3 Active, 3 Tested
AID: 1300843	Substance BioActivity: 3 Tested
AID: 1300844	Substance BioActivity: 3 Active, 3 Tested
AID: 1300845	Substance BioActivity: 3 Tested
AID: 1300846	Substance BioActivity: 3 Active, 3 Tested
AID: 1300847	Substance BioActivity: 3 Active, 3 Tested
AID: 1300848	Substance BioActivity: 3 Tested
AID: 1300849	Substance BioActivity: 3 Tested
AID: 1303292	Substance BioActivity: 3 Tested
AID: 1308612	Substance BioActivity: 3 Tested
AID: 1323002	Substance BioActivity: 3 Tested
AID: 1323003	Substance BioActivity: 3 Tested
AID: 1323004	Substance BioActivity: 3 Tested
AID: 1323005	Substance BioActivity: 3 Tested
AID: 1323006	Substance BioActivity: 3 Tested
AID: 1323007	Substance BioActivity: 3 Tested
AID: 1323008	Substance BioActivity: 3 Tested
AID: 1323009	Substance BioActivity: 3 Tested
AID: 1323010	Substance BioActivity: 3 Tested
AID: 1323011	Substance BioActivity: 3 Tested
AID: 1323012	Substance BioActivity: 3 Tested
AID: 1323013	Substance BioActivity: 3 Tested
AID: 1323014	Substance BioActivity: 3 Tested
AID: 1323015	Substance BioActivity: 3 Tested
AID: 1323016	Substance BioActivity: 3 Tested
AID: 1323017	Substance BioActivity: 3 Tested
AID: 1323018	Substance BioActivity: 3 Tested
AID: 1323019	Substance BioActivity: 3 Tested
AID: 1323020	Substance BioActivity: 3 Tested
AID: 1323021	Substance BioActivity: 3 Tested
AID: 1323022	Substance BioActivity: 3 Tested
AID: 1323023	Substance BioActivity: 3 Tested
AID: 1323024	Substance BioActivity: 3 Tested
AID: 1323025	Substance BioActivity: 3 Tested
AID: 1323026	Substance BioActivity: 3 Tested
AID: 1323027	Substance BioActivity: 3 Tested
AID: 1323028	Substance BioActivity: 3 Tested
AID: 1323029	Substance BioActivity: 3 Tested
AID: 1323030	Substance BioActivity: 3 Tested
AID: 1323031	Substance BioActivity: 3 Tested
AID: 1323032	Substance BioActivity: 3 Tested
AID: 1323033	Substance BioActivity: 3 Tested
AID: 1323034	Substance BioActivity: 3 Tested
AID: 1323035	Substance BioActivity: 3 Tested
AID: 1323036	Substance BioActivity: 3 Tested
AID: 1323037	Substance BioActivity: 3 Tested
AID: 1323038	Substance BioActivity: 3 Tested
AID: 1323039	Substance BioActivity: 3 Tested
AID: 1323040	Substance BioActivity: 3 Tested
AID: 1323041	Substance BioActivity: 3 Tested
AID: 1323042	Substance BioActivity: 3 Tested
AID: 1323043	Substance BioActivity: 3 Tested
AID: 1323044	Substance BioActivity: 3 Tested
AID: 1323045	Substance BioActivity: 3 Tested
AID: 1323046	Substance BioActivity: 3 Tested
AID: 1323047	Substance BioActivity: 3 Tested
AID: 1323048	Substance BioActivity: 3 Tested
AID: 1323049	Substance BioActivity: 3 Tested
AID: 1323050	Substance BioActivity: 3 Tested
AID: 1323051	Substance BioActivity: 3 Tested
AID: 1323052	Substance BioActivity: 3 Tested
AID: 1323053	Substance BioActivity: 3 Tested
AID: 1323054	Substance BioActivity: 3 Tested
AID: 1323055	Substance BioActivity: 3 Tested
AID: 1323056	Substance BioActivity: 3 Tested
AID: 1323057	Substance BioActivity: 3 Tested
AID: 1323058	Substance BioActivity: 3 Tested
AID: 1323059	Substance BioActivity: 3 Tested
AID: 1323060	Substance BioActivity: 3 Tested
AID: 1323061	Substance BioActivity: 3 Tested
AID: 1323065	Substance BioActivity: 3 Tested
AID: 1329426	Substance BioActivity: 3 Tested
AID: 1336752	Substance BioActivity: 3 Tested
AID: 1336753	Substance BioActivity: 3 Tested
AID: 1336754	Substance BioActivity: 3 Tested
AID: 1336755	Substance BioActivity: 3 Tested
AID: 1336756	Substance BioActivity: 3 Tested
AID: 1336757	Substance BioActivity: 3 Tested
AID: 1336759	Substance BioActivity: 3 Tested
AID: 1336760	Substance BioActivity: 3 Active, 1 Activity <= 1 µM, 3 Tested
AID: 1336761	Substance BioActivity: 3 Active, 3 Tested
AID: 1336764	Substance BioActivity: 3 Active, 3 Tested
AID: 1336766	Substance BioActivity: 3 Tested
AID: 1336767	Substance BioActivity: 3 Tested
AID: 1336768	Substance BioActivity: 3 Tested
AID: 1336769	Substance BioActivity: 3 Tested
AID: 1339180	Substance BioActivity: 3 Tested
AID: 1339181	Substance BioActivity: 3 Tested
AID: 1339185	Substance BioActivity: 3 Tested
AID: 1339186	Substance BioActivity: 3 Active, 3 Tested
AID: 1339187	Substance BioActivity: 3 Active, 3 Tested
AID: 1339188	Substance BioActivity: 3 Active, 3 Tested
AID: 144495	Substance BioActivity: 2 Active, 2 Tested
AID: 144502	Substance BioActivity: 2 Active, 1 Activity <= 1 nM, 2 Activity <= 1 µM, 2 Tested
AID: 220763	Substance BioActivity: 2 Active, 2 Activity <= 1 µM, 2 Tested
AID: 249842	Substance BioActivity: 2 Tested
AID: 249843	Substance BioActivity: 2 Tested
AID: 249844	Substance BioActivity: 2 Tested
AID: 249845	Substance BioActivity: 2 Tested
AID: 249846	Substance BioActivity: 2 Tested
AID: 249847	Substance BioActivity: 2 Tested
AID: 249848	Substance BioActivity: 2 Tested
AID: 249849	Substance BioActivity: 2 Tested
AID: 249850	Substance BioActivity: 2 Tested
AID: 249851	Substance BioActivity: 2 Tested
AID: 249852	Substance BioActivity: 2 Tested
AID: 249853	Substance BioActivity: 2 Tested
AID: 267788	Substance BioActivity: 2 Active, 2 Tested
AID: 321745	Substance BioActivity: 2 Tested
AID: 321746	Substance BioActivity: 2 Tested
AID: 321747	Substance BioActivity: 2 Tested
AID: 330892	Substance BioActivity: 2 Active, 2 Tested
AID: 340563	Substance BioActivity: 2 Tested
AID: 344463	Substance BioActivity: 2 Tested
AID: 346044	Substance BioActivity: 2 Tested
AID: 346048	Substance BioActivity: 2 Tested
AID: 346049	Substance BioActivity: 2 Tested
AID: 346050	Substance BioActivity: 1 Active, 2 Tested
AID: 346051	Substance BioActivity: 2 Active, 2 Tested
AID: 346053	Substance BioActivity: 1 Active, 2 Tested
AID: 351665	Substance BioActivity: 2 Active, 2 Tested
AID: 351668	Substance BioActivity: 2 Active, 2 Tested
AID: 351676	Substance BioActivity: 2 Active, 2 Tested
AID: 384214	Substance BioActivity: 2 Active, 2 Tested
AID: 384217	Substance BioActivity: 2 Active, 2 Tested
AID: 384218	Substance BioActivity: 2 Active, 2 Tested
AID: 384219	Substance BioActivity: 2 Active, 2 Tested
AID: 384220	Substance BioActivity: 2 Active, 2 Tested
AID: 384221	Substance BioActivity: 2 Active, 2 Tested
AID: 384222	Substance BioActivity: 2 Active, 2 Tested
AID: 384223	Substance BioActivity: 2 Active, 2 Tested
AID: 384224	Substance BioActivity: 2 Tested
AID: 384225	Substance BioActivity: 2 Tested
AID: 384226	Substance BioActivity: 2 Tested
AID: 384229	Substance BioActivity: 2 Tested
AID: 384230	Substance BioActivity: 2 Tested
AID: 384231	Substance BioActivity: 2 Tested
AID: 384232	Substance BioActivity: 2 Active, 2 Tested
AID: 384233	Substance BioActivity: 2 Active, 2 Tested
AID: 384236	Substance BioActivity: 2 Tested
AID: 384237	Substance BioActivity: 2 Tested
AID: 384238	Substance BioActivity: 2 Tested
AID: 384239	Substance BioActivity: 2 Tested
AID: 384240	Substance BioActivity: 2 Tested
AID: 395920	Substance BioActivity: 2 Tested
AID: 395921	Substance BioActivity: 2 Tested
AID: 468145	Substance BioActivity: 2 Tested
AID: 468148	Substance BioActivity: 2 Active, 2 Tested
AID: 468149	Substance BioActivity: 2 Tested
AID: 468150	Substance BioActivity: 2 Tested
AID: 468151	Substance BioActivity: 2 Tested
AID: 468217	Substance BioActivity: 2 Tested
AID: 491601	Substance BioActivity: 2 Active, 2 Tested
AID: 491602	Substance BioActivity: 2 Active, 2 Tested
AID: 491603	Substance BioActivity: 2 Active, 2 Tested
AID: 491604	Substance BioActivity: 2 Active, 2 Tested
AID: 491605	Substance BioActivity: 2 Active, 2 Tested
AID: 491606	Substance BioActivity: 1 Active, 2 Tested
AID: 491607	Substance BioActivity: 2 Active, 2 Tested
AID: 491608	Substance BioActivity: 2 Active, 2 Tested
AID: 491609	Substance BioActivity: 2 Active, 2 Tested
AID: 491610	Substance BioActivity: 2 Active, 2 Tested
AID: 491809	Substance BioActivity: 2 Active, 2 Tested
AID: 491810	Substance BioActivity: 2 Tested
AID: 491811	Substance BioActivity: 2 Tested
AID: 491812	Substance BioActivity: 2 Tested
AID: 491818	Substance BioActivity: 2 Tested
AID: 491819	Substance BioActivity: 2 Tested
AID: 491820	Substance BioActivity: 2 Tested
AID: 500468	Substance BioActivity: 2 Active, 2 Activity <= 1 nM, 2 Activity <= 1 µM, 2 Tested
AID: 500469	Substance BioActivity: 2 Active, 2 Activity <= 1 nM, 2 Activity <= 1 µM, 2 Tested
AID: 500470	Substance BioActivity: 2 Active, 2 Activity <= 1 nM, 2 Activity <= 1 µM, 2 Tested
