PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
160715073,Inactive,0
160715074,Inactive,0
160715075,Inactive,0
160715076,Inactive,0
160715077,Inactive,0
160715078,Inactive,0
160715079,Inactive,0
160715080,Inactive,0
160715081,Inactive,0
160715082,Inactive,0
160715083,Inactive,0
160715084,Inactive,0
160715085,Inactive,0
160715086,Inactive,0
160715087,Inactive,0
160715088,Inactive,0
160715089,Inactive,0
160715090,Inactive,0
160715091,Active,100
160715092,Inactive,0
160715093,Inactive,0
160715094,Inactive,0
160715095,Inactive,0
160715096,Active,100
160715097,Inactive,0
160715098,Inactive,0
160715099,Inactive,0
160715100,Inactive,0
160715101,Inactive,0
160715102,Inactive,0
160715103,Active,100
160715104,Inactive,0
160715105,Inactive,0
160715106,Inactive,0
160715107,Inactive,0
160715108,Inactive,0
160715109,Inactive,0
160715110,Inactive,0
160715111,Inactive,0
160715112,Inactive,0
160715113,Inactive,0
160715114,Inactive,0
160715115,Inactive,0
160715116,Inactive,0
160715117,Inactive,0
160715118,Inactive,0
160715119,Inactive,0
160715120,Inactive,0
160715121,Inactive,0
160715122,Inactive,0
160715123,Inactive,0
160715124,Inactive,0
160715125,Inactive,0
160715126,Inactive,0
160715127,Inactive,0
160715128,Inactive,0
160715129,Inactive,0
160715130,Active,100
160715131,Inactive,0
160715132,Inactive,0
160715133,Inactive,0
160715134,Inactive,0
160715135,Inactive,0
160715136,Inactive,0
160715137,Inactive,0
160715138,Inactive,0
160715139,Inactive,0
160715140,Inactive,0
160715141,Inactive,0
160715142,Inactive,0
160715143,Inactive,0
160715144,Inactive,0
160715145,Inactive,0
160715146,Active,100
160715147,Inactive,0
160715148,Inactive,0
160715149,Inactive,0
160715150,Inactive,0
160715151,Inactive,0
160715152,Inactive,0
160715153,Inactive,0
160715154,Inactive,0
160715155,Inactive,0
160715156,Inactive,0
160715157,Inactive,0
160715158,Inactive,0
160715159,Inactive,0
160715160,Inactive,0
160715161,Inactive,0
160715162,Inactive,0
160715163,Inactive,0
160715164,Inactive,0
160715165,Inactive,0
160715166,Inactive,0
160715167,Inactive,0
160715168,Inactive,0
160715169,Inactive,0
160715170,Inactive,0
160715171,Inactive,0
160715172,Inactive,0
160715173,Inactive,0
160715174,Inactive,0
160715175,Inactive,0
160715176,Inactive,0
160715177,Active,100
160715178,Inactive,0
160715179,Active,100
160715180,Inactive,0
160715181,Active,100
160715182,Inactive,0
160715183,Inactive,0
160715184,Inactive,0
160715185,Inactive,0
160715186,Active,100
160715187,Inactive,0
160715188,Inactive,0
160715189,Inactive,0
160715190,Inactive,0
160715191,Inactive,0
160715192,Inactive,0
160715193,Inactive,0
160715194,Inactive,0
160715195,Inactive,0
160715196,Inactive,0
160715197,Inactive,0
160715198,Inactive,0
160715199,Inactive,0
160715200,Inactive,0
160715201,Inactive,0
160715202,Inactive,0
160715203,Inactive,0
160715204,Active,100
160715205,Inactive,0
160715206,Inactive,0
160715207,Active,100
160715208,Inactive,0
160715209,Inactive,0
160715210,Inactive,0
160715211,Active,100
160715212,Active,100
160715213,Active,100
160715214,Inactive,0
160715215,Inactive,0
160715216,Inactive,0
160715217,Inactive,0
160715218,Inactive,0
160715219,Inactive,0
160715220,Inactive,0
160715221,Inactive,0
160715222,Inactive,0
160715223,Inactive,0
160715224,Inactive,0
160715225,Inactive,0
160715226,Inactive,0
160715227,Inactive,0
160715228,Inactive,0
160715229,Inactive,0
160715230,Inactive,0
160715231,Inactive,0
160715232,Inactive,0
160715233,Inactive,0
160715234,Active,100
160715235,Inactive,0
160715236,Inactive,0
160715237,Inactive,0
160715238,Inactive,0
160715239,Inactive,0
160715240,Inactive,0
160715241,Inactive,0
160715242,Inactive,0
160715243,Active,100
160715244,Inactive,0
160715245,Inactive,0
160715246,Inactive,0
160715247,Inactive,0
160715248,Inactive,0
160715249,Inactive,0
160715250,Active,100
160715251,Active,100
160715252,Inactive,0
160715253,Active,100
160715254,Active,100
160715255,Inactive,0
160715256,Inactive,0
160715257,Inactive,0
160715258,Inactive,0
160715259,Inactive,0
160715260,Inactive,0
160715261,Inactive,0
160715262,Inactive,0
160715263,Inactive,0
160715264,Inactive,0
160715265,Active,100
160715266,Inactive,0
160715267,Inactive,0
160715268,Inactive,0
160715269,Inactive,0
160715270,Inactive,0
160715271,Inactive,0
160715272,Inactive,0
160715273,Inactive,0
160715274,Inactive,0
160715275,Inactive,0
160715276,Inactive,0
160715277,Inactive,0
160715278,Active,100
160715279,Inactive,0
160715280,Inactive,0
160715281,Inactive,0
160715282,Inactive,0
160715283,Inactive,0
160715284,Inactive,0
160715285,Inactive,0
160715286,Inactive,0
160715287,Inactive,0
160715288,Inactive,0
160715289,Inactive,0
160715290,Inactive,0
160715291,Active,100
160715292,Inactive,0
160715293,Inactive,0
160715294,Inactive,0
160715295,Inactive,0
160715296,Active,100
160715297,Inactive,0
160715298,Active,100
160715299,Active,100
160715300,Inactive,0
160715301,Inactive,0
160715302,Inactive,0
160715303,Inactive,0
160715304,Active,100
160715305,Inactive,0
160715306,Inactive,0
160715307,Inactive,0
160715308,Active,100
160715309,Inactive,0
160715310,Inactive,0
160715311,Inactive,0
160715312,Inactive,0
160715313,Active,100
160715314,Inactive,0
160715315,Active,100
160715316,Inactive,0
160715317,Inactive,0
160715318,Inactive,0
160715319,Inactive,0
160715320,Inactive,0
160715321,Inactive,0
160715322,Inactive,0
160715323,Inactive,0
160715324,Inactive,0
160715325,Inactive,0
160715326,Inactive,0
160715327,Inactive,0
160715328,Active,100
160715329,Inactive,0
160715330,Inactive,0
160715331,Inactive,0
160715332,Active,100
160715333,Inactive,0
160715334,Inactive,0
160715335,Inactive,0
160715336,Inactive,0
160715337,Inactive,0
160715338,Inactive,0
160715339,Inactive,0
160715340,Inactive,0
160715341,Inactive,0
160715342,Inactive,0
160715343,Inactive,0
160715344,Inactive,0
160715345,Active,100
160715346,Inactive,0
160715347,Inactive,0
160715348,Inactive,0
160715349,Active,100
160715350,Inactive,0
160715351,Inactive,0
160715352,Active,100
160715353,Active,100
160715354,Inactive,0
160715355,Inactive,0
160715356,Inactive,0
160715357,Inactive,0
160715358,Inactive,0
160715359,Inactive,0
160715360,Inactive,0
160715361,Inactive,0
160715362,Inactive,0
160715363,Inactive,0
160715364,Inactive,0
160715365,Inactive,0
160715366,Inactive,0
160715367,Inactive,0
160715368,Active,100
160715369,Inactive,0
160715370,Inactive,0
160715371,Inactive,0
160715372,Inactive,0
160715373,Inactive,0
160715374,Inactive,0
160715375,Inactive,0
160715376,Inactive,0
160715377,Active,100
160715378,Inactive,0
160715379,Inactive,0
160715380,Inactive,0
160715381,Inactive,0
160715382,Inactive,0
160715383,Inactive,0
160715384,Inactive,0
160715385,Inactive,0
160715386,Inactive,0
160715387,Active,100
160715388,Inactive,0
160715389,Inactive,0
160715390,Active,100
160715391,Inactive,0
160715392,Inactive,0
160715393,Inactive,0
160715394,Inactive,0
160715395,Inactive,0
160715396,Inactive,0
160715397,Active,100
160715398,Active,100
160715399,Inactive,0
160715400,Inactive,0
160715401,Inactive,0
160715402,Inactive,0
160715403,Inactive,0
160715404,Inactive,0
160715405,Active,100
160715406,Inactive,0
160715407,Inactive,0
160715408,Inactive,0
160715409,Inactive,0
160715410,Inactive,0
160715411,Inactive,0
160715412,Inactive,0
160715413,Inactive,0
160715414,Inactive,0
160715415,Inactive,0
160715416,Inactive,0
160715417,Inactive,0
160715418,Inactive,0
160715419,Inactive,0
160715420,Inactive,0
160715421,Inactive,0
160715422,Inactive,0
160715423,Inactive,0
160715424,Inactive,0
160715425,Inactive,0
160715426,Inactive,0
160715427,Inactive,0
160715428,Inactive,0
160715429,Inactive,0
160715430,Inactive,0
160715431,Inactive,0
160715432,Inactive,0
160715433,Inactive,0
160715434,Active,100
160715435,Inactive,0
160715436,Inactive,0
160715437,Inactive,0
160715438,Inactive,0
160715439,Inactive,0
160715440,Inactive,0
160715441,Inactive,0
160715442,Active,100
160715443,Inactive,0
160715444,Active,100
160715445,Inactive,0
160715446,Inactive,0
160715447,Inactive,0
160715448,Inactive,0
160715449,Active,100
160715450,Active,100
160715451,Active,100
160715452,Inactive,0
160715453,Inactive,0
160715454,Inactive,0
160715455,Inactive,0
160715456,Inactive,0
160715457,Inactive,0
160715458,Inactive,0
160715459,Inactive,0
160715460,Inactive,0
160715461,Inactive,0
160715462,Inactive,0
160715463,Inactive,0
160715464,Inactive,0
160715465,Active,100
160715466,Inactive,0
160715467,Inactive,0
160715468,Inactive,0
160715469,Inactive,0
160715470,Active,100
160715471,Inactive,0
160715472,Inactive,0
160715473,Inactive,0
160715474,Inactive,0
160715475,Inactive,0
160715476,Inactive,0
160715477,Inactive,0
160715478,Inactive,0
160715479,Inactive,0
160715480,Inactive,0
160715481,Inactive,0
160715482,Inactive,0
160715483,Active,100
160715484,Inactive,0
160715485,Inactive,0
160715486,Inactive,0
160715487,Inactive,0
160715488,Inactive,0
160715489,Inactive,0
160715490,Inactive,0
160715491,Inactive,0
160715492,Inactive,0
160715493,Inactive,0
160715494,Inactive,0
160715495,Inactive,0
160715496,Inactive,0
160715497,Inactive,0
160715498,Inactive,0
160715499,Inactive,0
160715500,Inactive,0
160715501,Inactive,0
160715502,Inactive,0
160715503,Inactive,0
160715504,Inactive,0
160715505,Inactive,0
160715506,Inactive,0
160715507,Inactive,0
160715508,Active,100
160715509,Inactive,0
160715510,Inactive,0
160715511,Inactive,0
160715512,Active,100
160715513,Inactive,0
160715514,Inactive,0
160715515,Inactive,0
160715516,Inactive,0
160715517,Active,100
160715518,Inactive,0
160715519,Inactive,0
160715520,Inactive,0
160715521,Inactive,0
160715522,Inactive,0
160715523,Inactive,0
160715524,Inactive,0
160715525,Inactive,0
160715526,Inactive,0
160715527,Inactive,0
160715528,Inactive,0
160715529,Inactive,0
160715530,Active,100
160715531,Inactive,0
160715532,Inactive,0
160715533,Inactive,0
160715534,Inactive,0
160715535,Inactive,0
160715536,Inactive,0
160715537,Inactive,0
160715538,Inactive,0
160715539,Inactive,0
160715540,Inactive,0
160715541,Inactive,0
160715542,Inactive,0
160715543,Inactive,0
160715544,Inactive,0
160715545,Inactive,0
160715546,Inactive,0
160715547,Inactive,0
160715548,Inactive,0
160715549,Inactive,0
160715550,Inactive,0
160715551,Inactive,0
160715552,Inactive,0
160715553,Inactive,0
160715554,Active,100
160715555,Inactive,0
160715556,Inactive,0
160715557,Inactive,0
160715558,Inactive,0
160715559,Active,100
160715560,Active,100
160715561,Inactive,0
160715562,Inactive,0
160715563,Inactive,0
160715564,Inactive,0
160715565,Inactive,0
160715566,Inactive,0
160715567,Inactive,0
160715568,Active,100
160715569,Inactive,0
160715570,Inactive,0
160715571,Inactive,0
160715572,Inactive,0
160715573,Inactive,0
160715574,Inactive,0
160715575,Inactive,0
160715576,Inactive,0
160715577,Inactive,0
160715578,Active,100
160715579,Inactive,0
160715580,Inactive,0
160715581,Active,100
160715582,Inactive,0
160715583,Inactive,0
160715584,Inactive,0
160715585,Active,100
160715586,Inactive,0
160715587,Inactive,0
160715588,Active,100
160715589,Inactive,0
160715590,Active,100
160715591,Inactive,0
160715592,Inactive,0
160715593,Inactive,0
160715594,Inactive,0
160715595,Inactive,0
160715596,Inactive,0
160715597,Inactive,0
160715598,Inactive,0
160715599,Inactive,0
160715600,Inactive,0
160715601,Inactive,0
160715602,Inactive,0
160715603,Inactive,0
160715604,Inactive,0
160715605,Inactive,0
160715606,Inactive,0
160715607,Inactive,0
160715608,Inactive,0
160715609,Active,100
160715610,Inactive,0
160715611,Inactive,0
160715612,Inactive,0
160715613,Inactive,0
160715614,Inactive,0
160715615,Inactive,0
160715616,Inactive,0
160715617,Inactive,0
160715618,Inactive,0
160715619,Inactive,0
160715620,Inactive,0
160715621,Active,100
160715622,Inactive,0
160715623,Inactive,0
160715624,Inactive,0
160715625,Inactive,0
160715626,Active,100
160715627,Inactive,0
160715628,Inactive,0
160715629,Inactive,0
160715630,Inactive,0
160715631,Inactive,0
160715632,Inactive,0
160715633,Inactive,0
160715634,Inactive,0
160715635,Inactive,0
160715636,Inactive,0
160715637,Inactive,0
160715638,Inactive,0
160715639,Inactive,0
160715640,Inactive,0
160715641,Inactive,0
160715642,Inactive,0
160715643,Inactive,0
160715644,Inactive,0
160715645,Inactive,0
160715646,Inactive,0
160715647,Inactive,0
160715648,Inactive,0
160715649,Inactive,0
160715650,Inactive,0
160715651,Inactive,0
160715652,Inactive,0
160715653,Inactive,0
160715654,Inactive,0
160715655,Inactive,0
160715656,Inactive,0
160715657,Inactive,0
160715658,Inactive,0
160715659,Inactive,0
160715660,Inactive,0
160715661,Inactive,0
160715662,Inactive,0
160715663,Inactive,0
160715664,Inactive,0
160715665,Inactive,0
160715666,Active,100
160715667,Inactive,0
160715668,Inactive,0
160715669,Inactive,0
160715670,Inactive,0
160715671,Inactive,0
160715672,Inactive,0
160715673,Inactive,0
160715674,Inactive,0
160715675,Inactive,0
160715676,Inactive,0
160715677,Inactive,0
160715678,Inactive,0
160715679,Inactive,0
160715680,Active,100
160715681,Inactive,0
160715682,Inactive,0
160715683,Inactive,0
160715684,Inactive,0
160715685,Inactive,0
160715686,Inactive,0
160715687,Active,100
160715688,Inactive,0
160715689,Inactive,0
160715690,Inactive,0
160715691,Inactive,0
160715692,Inactive,0
160715693,Inactive,0
160715694,Inactive,0
160715695,Inactive,0
160715696,Inactive,0
160715697,Inactive,0
160715698,Inactive,0
160715699,Inactive,0
160715700,Inactive,0
160715701,Inactive,0
160715702,Inactive,0
160715703,Inactive,0
160715704,Active,100
160715705,Inactive,0
160715706,Active,100
160715707,Inactive,0
160715708,Inactive,0
160715709,Active,100
160715710,Inactive,0
160715711,Inactive,0
160715712,Inactive,0
160715713,Inactive,0
160715714,Inactive,0
160715715,Inactive,0
160715716,Inactive,0
160715717,Inactive,0
160715718,Inactive,0
160715719,Inactive,0
160715720,Inactive,0
160715721,Inactive,0
160715722,Inactive,0
160715723,Active,100
160715724,Inactive,0
160715725,Inactive,0
160715726,Inactive,0
160715727,Inactive,0
160715728,Inactive,0
160715729,Inactive,0
160715730,Inactive,0
160715731,Inactive,0
160715732,Inactive,0
160715733,Inactive,0
160715734,Inactive,0
160715735,Inactive,0
160715736,Inactive,0
160715737,Inactive,0
160715738,Inactive,0
160715739,Inactive,0
160715740,Inactive,0
160715741,Inactive,0
160715742,Inactive,0
160715743,Inactive,0
160715744,Inactive,0
160715745,Inactive,0
160715746,Inactive,0
160715747,Inactive,0
160715748,Inactive,0
160715749,Inactive,0
160715750,Inactive,0
160715751,Inactive,0
160715752,Inactive,0
160715753,Inactive,0
160715754,Inactive,0
160715755,Inactive,0
160715756,Inactive,0
160715757,Inactive,0
160715758,Inactive,0
160715759,Inactive,0
160715760,Inactive,0
160715761,Inactive,0
160715762,Inactive,0
160715763,Inactive,0
160715764,Inactive,0
160715765,Inactive,0
160715766,Active,100
160715767,Inactive,0
160715768,Inactive,0
160715769,Inactive,0
160715770,Active,100
160715771,Inactive,0
160715772,Inactive,0
160715773,Active,100
160715774,Active,100
160715775,Inactive,0
160715776,Active,100
160715777,Active,100
160715778,Inactive,0
160715779,Active,100
160715780,Inactive,0
160715781,Inactive,0
160715782,Inactive,0
160715783,Inactive,0
160715784,Inactive,0
160715785,Inactive,0
160715786,Inactive,0
160715787,Active,100
160715788,Inactive,0
160715789,Inactive,0
160715790,Inactive,0
160715791,Active,100
160715792,Inactive,0
160715793,Inactive,0
160715794,Inactive,0
160715795,Inactive,0
160715796,Inactive,0
160715797,Inactive,0
160715798,Inactive,0
160715799,Active,100
160715800,Inactive,0
160715801,Inactive,0
160715802,Inactive,0
160715803,Inactive,0
160715804,Inactive,0
160715805,Active,100
160715806,Inactive,0
160715807,Inactive,0
160715808,Inactive,0
160715809,Inactive,0
160715810,Inactive,0
160715811,Inactive,0
160715812,Inactive,0
160715813,Inactive,0
160715814,Inactive,0
160715815,Inactive,0
160715816,Inactive,0
160715817,Inactive,0
160715818,Active,100
160715819,Inactive,0
160715820,Inactive,0
160715821,Inactive,0
160715822,Inactive,0
160715823,Inactive,0
160715824,Inactive,0
160715825,Inactive,0
160715826,Inactive,0
160715827,Inactive,0
160715828,Inactive,0
160715829,Inactive,0
160715830,Inactive,0
160715831,Active,100
160715832,Inactive,0
160715833,Inactive,0
160715834,Inactive,0
160715835,Inactive,0
160715836,Inactive,0
160715837,Inactive,0
160715838,Inactive,0
160715839,Inactive,0
160715840,Inactive,0
160715841,Inactive,0
160715842,Inactive,0
160715843,Inactive,0
160715844,Inactive,0
160715845,Inactive,0
160715846,Inactive,0
160715847,Inactive,0
160715848,Inactive,0
160715849,Inactive,0
160715850,Active,100
160715851,Active,100
160715852,Inactive,0
160715853,Inactive,0
160715854,Active,100
160715855,Inactive,0
160715856,Active,100
160715857,Inactive,0
160715858,Inactive,0
160715859,Inactive,0
160715860,Inactive,0
160715861,Inactive,0
160715862,Inactive,0
160715863,Inactive,0
160715864,Inactive,0
160715865,Inactive,0
160715866,Inactive,0
160715867,Inactive,0
160715868,Inactive,0
160715869,Inactive,0
160715870,Inactive,0
160715871,Inactive,0
160715872,Inactive,0
160715873,Active,100
160715874,Inactive,0
160715875,Active,100
160715876,Inactive,0
160715877,Inactive,0
160715878,Inactive,0
160715879,Inactive,0
160715880,Inactive,0
160715881,Inactive,0
160715882,Inactive,0
160715883,Active,100
160715884,Inactive,0
160715885,Inactive,0
160715886,Inactive,0
160715887,Inactive,0
160715888,Inactive,0
160715889,Inactive,0
160715890,Inactive,0
160715891,Inactive,0
160715892,Inactive,0
160715893,Inactive,0
160715894,Inactive,0
160715895,Inactive,0
160715896,Inactive,0
160715897,Inactive,0
160715898,Inactive,0
160715899,Inactive,0
160715900,Inactive,0
160715901,Inactive,0
160715902,Inactive,0
160715903,Inactive,0
160715904,Active,100
160715905,Inactive,0
160715906,Active,100
160715907,Inactive,0
160715908,Inactive,0
160715909,Active,100
160715910,Inactive,0
160715911,Inactive,0
160715912,Inactive,0
160715913,Inactive,0
160715914,Inactive,0
160715915,Inactive,0
160715916,Inactive,0
160715917,Active,100
160715918,Inactive,0
160715919,Inactive,0
160715920,Inactive,0
160715921,Inactive,0
160715922,Inactive,0
160715923,Inactive,0
