PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
134320433,Inactive,0
134320436,Inactive,0
134320439,Inactive,0
134320441,Inactive,0
134320442,Inactive,0
134320443,Inactive,0
134320444,Inactive,0
134320447,Inactive,0
134320448,Inactive,0
134320452,Inactive,0
134320453,Inactive,0
134320454,Inactive,0
134320456,Inactive,0
134320457,Inactive,0
134320463,Inactive,0
134320464,Inactive,0
134320469,Inactive,0
134320470,Inactive,0
134320472,Inactive,0
134320476,Inactive,0
134320477,Inactive,0
134320478,Inactive,0
134320480,Inactive,0
134320486,Inactive,0
134320492,Inactive,0
134320494,Inactive,0
134320495,Inactive,0
134320500,Inactive,0
134320501,Inactive,0
134320502,Inactive,0
134320504,Inactive,0
134320512,Inactive,0
134320519,Inactive,0
134320521,Inactive,0
134320524,Inactive,0
134320525,Inactive,0
134320526,Inactive,0
134320530,Inactive,0
134320533,Inactive,0
134320535,Inactive,0
134320537,Inactive,0
134320541,Inactive,0
134320542,Inactive,0
134320543,Inactive,0
134320546,Inactive,0
134320550,Inactive,0
134320552,Inactive,0
134320560,Inactive,0
134320562,Inactive,0
134320563,Inactive,0
134320564,Inactive,0
134320566,Inactive,0
134320567,Inactive,0
134320568,Inactive,0
134320570,Inactive,0
134320571,Inactive,0
134320579,Inactive,0
134320582,Inactive,0
134320583,Inactive,0
134320586,Inactive,0
134320591,Inactive,0
134320593,Inactive,0
134320594,Inactive,0
134320597,Inactive,0
134320600,Inactive,0
134320604,Inactive,0
134320605,Inactive,0
134320610,Inactive,0
134320611,Inactive,0
134320614,Inactive,0
134320616,Inactive,0
134320618,Inactive,0
134320619,Inactive,0
134320621,Inactive,0
134320622,Inactive,0
134320627,Inactive,0
134320628,Inactive,0
134320631,Inactive,0
134320637,Inactive,0
134320638,Inactive,0
134320639,Inactive,0
134320641,Inactive,0
134320645,Inactive,0
134320646,Inactive,0
134320647,Inactive,0
134320649,Inactive,0
134320651,Inactive,0
134320652,Inactive,0
134320653,Inactive,0
134320655,Inactive,0
134320656,Inactive,0
134320658,Inactive,0
134320659,Inactive,0
134320661,Inactive,0
134320666,Inactive,0
134320671,Inactive,0
134320676,Inactive,0
134320678,Inactive,0
134320679,Inactive,0
134320683,Inactive,0
134320684,Inactive,0
134320686,Inactive,0
134320687,Inactive,0
134320690,Inactive,0
134320692,Inactive,0
134320695,Inactive,0
134320697,Inactive,0
134320702,Inactive,0
134320704,Inactive,0
134320705,Inactive,0
134320707,Inactive,0
134320708,Inactive,0
134320709,Inactive,0
134320711,Inactive,0
134320716,Active,100
134320717,Inactive,0
134320718,Inactive,0
134320720,Inactive,0
134320726,Inactive,0
134320727,Inactive,0
134320728,Inactive,0
134320729,Inactive,0
134320737,Inactive,0
134320739,Inactive,0
134320740,Inactive,0
134320742,Inactive,0
134320743,Inactive,0
134320744,Inactive,0
134320745,Inactive,0
134320748,Inactive,0
134320750,Inactive,0
134320751,Inactive,0
134320753,Inactive,0
134320754,Inactive,0
134320756,Inactive,0
134320761,Inactive,0
134320767,Inactive,0
134320770,Inactive,0
134320772,Inactive,0
134320773,Inactive,0
134320774,Inactive,0
134320777,Inactive,0
134320780,Inactive,0
134320783,Inactive,0
134320786,Inactive,0
134320787,Inactive,0
134320788,Inactive,0
134320789,Inactive,0
134320792,Inactive,0
134320794,Inactive,0
134320795,Inactive,0
134320796,Inactive,0
134320801,Inactive,0
134320805,Inactive,0
134320807,Inactive,0
134320810,Inactive,0
134320812,Inactive,0
134320814,Inactive,0
134320815,Inactive,0
134320816,Inactive,0
134320820,Inactive,0
134320825,Inactive,0
134320826,Inactive,0
134320829,Inactive,0
134320830,Inactive,0
134320831,Inactive,0
134320832,Inactive,0
134320834,Inactive,0
134320835,Inactive,0
134320840,Inactive,0
134320843,Inactive,0
134320844,Inactive,0
134320845,Inactive,0
134320849,Inactive,0
134320854,Inactive,0
134320856,Inactive,0
134320859,Inactive,0
134320861,Inactive,0
134320867,Active,100
134320868,Inactive,0
134320871,Inactive,0
134320873,Inactive,0
134320879,Inactive,0
134320881,Inactive,0
134320882,Inactive,0
134320883,Inactive,0
134320885,Inactive,0
134320886,Inactive,0
134320890,Active,100
134320897,Inactive,0
134320898,Inactive,0
134320901,Inactive,0
134320903,Inactive,0
134320904,Inactive,0
134320905,Inactive,0
134320906,Inactive,0
134320910,Inactive,0
134320913,Inactive,0
134320914,Inactive,0
134320917,Inactive,0
134320925,Inactive,0
134320927,Inactive,0
134320930,Inactive,0
134320931,Inactive,0
134320936,Inactive,0
134320937,Inactive,0
134320939,Inactive,0
134320941,Inactive,0
134320942,Inactive,0
134320943,Inactive,0
134320944,Inactive,0
134320945,Inactive,0
134320959,Inactive,0
134320960,Inactive,0
134320962,Inactive,0
134320964,Inactive,0
134320967,Inactive,0
134320970,Inactive,0
134320971,Inactive,0
134320972,Inactive,0
134320974,Inactive,0
134320978,Inactive,0
134320982,Inactive,0
134320983,Inactive,0
134320986,Inactive,0
134320988,Inactive,0
134320989,Active,100
134320990,Inactive,0
134320993,Inactive,0
134320996,Inactive,0
134321007,Inactive,0
134321011,Inactive,0
134321013,Inactive,0
134321022,Inactive,0
134321024,Inactive,0
134321026,Inactive,0
134321029,Inactive,0
134321033,Inactive,0
134321036,Inactive,0
134321038,Inactive,0
134321039,Inactive,0
134321040,Inactive,0
134321044,Inactive,0
134321046,Inactive,0
134321048,Inactive,0
134321051,Inactive,0
134321054,Inactive,0
134321058,Inactive,0
134321061,Inactive,0
134321064,Inactive,0
134321066,Inactive,0
134321070,Inactive,0
134321071,Inactive,0
134321072,Inactive,0
134321075,Inactive,0
134321076,Inactive,0
134321080,Inactive,0
134321081,Inactive,0
134321082,Inactive,0
134321084,Inactive,0
134321090,Inactive,0
134321094,Inactive,0
134321099,Inactive,0
134321100,Inactive,0
134321103,Inactive,0
134321105,Inactive,0
134321106,Inactive,0
134321109,Inactive,0
134321111,Inactive,0
134321114,Inactive,0
134321129,Inactive,0
134321130,Inactive,0
134321131,Inactive,0
134321132,Inactive,0
134321133,Inactive,0
134321134,Inactive,0
134321136,Inactive,0
134321137,Inactive,0
134321140,Inactive,0
134321142,Inactive,0
134321144,Inactive,0
134321145,Active,100
134321146,Inactive,0
134321148,Inactive,0
134321152,Inactive,0
134321153,Inactive,0
134321154,Inactive,0
134321155,Inactive,0
134321158,Inactive,0
134321160,Inactive,0
134321162,Inactive,0
134321164,Inactive,0
134321165,Inactive,0
134321166,Inactive,0
134321170,Inactive,0
134321172,Inactive,0
134321173,Inactive,0
134321176,Inactive,0
134321177,Inactive,0
134321179,Inactive,0
134321180,Inactive,0
134321181,Inactive,0
134321183,Inactive,0
134321185,Inactive,0
134321186,Inactive,0
134321188,Inactive,0
134321189,Inactive,0
134321190,Inactive,0
134321191,Inactive,0
134321193,Inactive,0
134321197,Inactive,0
134321198,Inactive,0
134321199,Inactive,0
134321200,Inactive,0
134321201,Inactive,0
134321202,Inactive,0
134321205,Inactive,0
134321207,Inactive,0
134321208,Inactive,0
134321213,Inactive,0
134321214,Inactive,0
134321216,Inactive,0
134321220,Inactive,0
134321221,Inactive,0
134321222,Inactive,0
134321224,Inactive,0
134321226,Inactive,0
134321227,Inactive,0
134321228,Inactive,0
134321229,Inactive,0
134321232,Inactive,0
134321233,Inactive,0
134321234,Inactive,0
134321236,Active,100
134321238,Inactive,0
134321239,Inactive,0
134321240,Inactive,0
134321245,Inactive,0
134321246,Inactive,0
134321247,Inactive,0
134321248,Inactive,0
134321250,Inactive,0
134321253,Inactive,0
134321255,Inactive,0
134321264,Inactive,0
134321265,Inactive,0
134321266,Inactive,0
134321268,Inactive,0
134321271,Inactive,0
134321274,Inactive,0
134321278,Inactive,0
134321283,Inactive,0
134321284,Inactive,0
134321285,Inactive,0
134321289,Active,100
134321290,Inactive,0
134321294,Inactive,0
134321295,Inactive,0
134321297,Inactive,0
134321298,Inactive,0
134321300,Inactive,0
134321301,Active,100
134321302,Inactive,0
134321304,Inactive,0
134321305,Inactive,0
134321306,Inactive,0
134321310,Inactive,0
134321313,Inactive,0
134321316,Inactive,0
134321317,Inactive,0
134321321,Inactive,0
134321323,Inactive,0
134321324,Inactive,0
134321326,Inactive,0
134321327,Inactive,0
134321331,Inactive,0
134321332,Inactive,0
134321333,Inactive,0
134321334,Inactive,0
134321335,Inactive,0
134321337,Inactive,0
134321341,Inactive,0
134321342,Inactive,0
134321343,Inactive,0
134321345,Inactive,0
134321349,Inactive,0
134321352,Inactive,0
134321353,Inactive,0
134321354,Inactive,0
134321356,Inactive,0
134321360,Inactive,0
134321361,Inactive,0
134321368,Active,100
134321370,Inactive,0
134321371,Inactive,0
134321372,Inactive,0
134321376,Inactive,0
134321377,Inactive,0
134321378,Inactive,0
134321379,Inactive,0
134321380,Active,100
134321381,Inactive,0
134321383,Inactive,0
134321384,Inactive,0
134321385,Inactive,0
134321386,Inactive,0
134321389,Inactive,0
134321392,Inactive,0
134321394,Inactive,0
134321395,Inactive,0
134321397,Inactive,0
134321400,Inactive,0
134321401,Inactive,0
134321402,Inactive,0
134321404,Inactive,0
134321405,Inactive,0
134321406,Inactive,0
134321407,Inactive,0
134321409,Inactive,0
134321411,Inactive,0
134321412,Inactive,0
134321414,Inactive,0
134321415,Inactive,0
134321416,Inactive,0
134321417,Inactive,0
134321418,Inactive,0
134321419,Inactive,0
134321420,Inactive,0
134321421,Inactive,0
134321422,Inactive,0
134321425,Inactive,0
134321426,Inactive,0
134321427,Inactive,0
134321432,Inactive,0
134321434,Inactive,0
134321436,Inactive,0
134321437,Inactive,0
134321438,Inactive,0
134321439,Inactive,0
134321440,Inactive,0
134321441,Inactive,0
134321443,Inactive,0
134321444,Inactive,0
134321447,Inactive,0
134321450,Inactive,0
134321453,Inactive,0
134321455,Inactive,0
134321456,Active,100
134321457,Inactive,0
134321458,Inactive,0
134321459,Inactive,0
134321462,Inactive,0
134321463,Inactive,0
134321466,Inactive,0
134321467,Inactive,0
134321468,Inactive,0
134321472,Inactive,0
134321474,Inactive,0
134321475,Inactive,0
134321478,Inactive,0
134321484,Inactive,0
134321490,Inactive,0
134321493,Inactive,0
134321494,Inactive,0
134321496,Inactive,0
134321499,Inactive,0
134321504,Inactive,0
134321505,Inactive,0
134321507,Inactive,0
134321508,Inactive,0
134321509,Inactive,0
134321511,Inactive,0
134321515,Inactive,0
134321516,Inactive,0
134321517,Inactive,0
134321519,Inactive,0
134321522,Inactive,0
134321523,Inactive,0
134321525,Inactive,0
134321526,Inactive,0
134321528,Inactive,0
134321532,Inactive,0
134321533,Inactive,0
134321535,Inactive,0
134321536,Inactive,0
134321537,Inactive,0
134321540,Inactive,0
134321543,Inactive,0
134321546,Inactive,0
134321550,Inactive,0
134321551,Inactive,0
134321552,Inactive,0
134321559,Inactive,0
134321562,Inactive,0
134321565,Inactive,0
134321576,Inactive,0
134321577,Inactive,0
134321584,Inactive,0
134321587,Inactive,0
134321588,Inactive,0
134321592,Inactive,0
134321596,Inactive,0
134321600,Inactive,0
134321601,Inactive,0
134321604,Inactive,0
134321607,Inactive,0
134321619,Inactive,0
134321623,Inactive,0
134321627,Inactive,0
134321634,Inactive,0
134321637,Inactive,0
134321638,Inactive,0
134321640,Inactive,0
134321642,Inactive,0
134321649,Inactive,0
134321650,Inactive,0
134321652,Inactive,0
134321653,Inactive,0
134321654,Inactive,0
134321658,Inactive,0
134321659,Inactive,0
134321664,Inactive,0
134321668,Inactive,0
134321671,Inactive,0
134321673,Inactive,0
134321676,Inactive,0
134321677,Inactive,0
134321682,Inactive,0
134321689,Inactive,0
134321695,Inactive,0
134321698,Inactive,0
134321701,Inactive,0
134321703,Active,100
134321706,Inactive,0
134321707,Inactive,0
134321708,Inactive,0
134321709,Inactive,0
134321711,Inactive,0
134321713,Inactive,0
134321714,Active,100
134321715,Inactive,0
134321716,Inactive,0
134321717,Inactive,0
134321720,Inactive,0
134321722,Inactive,0
134321730,Inactive,0
134321735,Inactive,0
134321737,Inactive,0
134321742,Inactive,0
134321743,Inactive,0
134321746,Inactive,0
134321748,Inactive,0
134321750,Inactive,0
134321757,Inactive,0
134321759,Inactive,0
134321761,Inactive,0
134321763,Inactive,0
134321764,Inactive,0
134321766,Inactive,0
134321767,Inactive,0
134321770,Inactive,0
134321773,Inactive,0
134321774,Inactive,0
134321775,Inactive,0
134321776,Inactive,0
134321777,Inactive,0
134321785,Inactive,0
134321788,Inactive,0
134321794,Inactive,0
134321795,Inactive,0
134321796,Inactive,0
134321801,Inactive,0
134321803,Inactive,0
134321805,Inactive,0
134321807,Inactive,0
134321811,Inactive,0
134321813,Inactive,0
134321814,Inactive,0
134321815,Inactive,0
134321816,Inactive,0
134321821,Inactive,0
134321828,Inactive,0
134321830,Inactive,0
134321833,Inactive,0
134321834,Inactive,0
134321835,Inactive,0
134321836,Inactive,0
134321837,Inactive,0
134321838,Inactive,0
134321839,Inactive,0
134321840,Inactive,0
134321847,Inactive,0
134321848,Inactive,0
134321854,Inactive,0
134321855,Inactive,0
134321857,Inactive,0
134321866,Inactive,0
134321872,Inactive,0
134321873,Inactive,0
134321874,Inactive,0
134321879,Inactive,0
134321880,Inactive,0
134321883,Inactive,0
134321885,Inactive,0
134321887,Inactive,0
134321891,Inactive,0
134321896,Inactive,0
134321899,Inactive,0
134321901,Inactive,0
134321902,Inactive,0
134321903,Inactive,0
134321904,Inactive,0
134321905,Inactive,0
134321915,Inactive,0
134321917,Inactive,0
134321921,Inactive,0
134321926,Inactive,0
134321928,Inactive,0
134321929,Inactive,0
134321933,Inactive,0
134321934,Inactive,0
134321936,Inactive,0
134321938,Inactive,0
134321945,Inactive,0
134321947,Active,100
134321951,Inactive,0
134321952,Inactive,0
134321953,Inactive,0
134321961,Inactive,0
134321965,Inactive,0
134321973,Inactive,0
134321974,Inactive,0
134321976,Inactive,0
134321979,Inactive,0
134321981,Inactive,0
134321988,Inactive,0
134321993,Inactive,0
134321994,Inactive,0
134321995,Inactive,0
134321996,Inactive,0
134321997,Inactive,0
134321999,Inactive,0
134322001,Inactive,0
134322002,Inactive,0
134322009,Inactive,0
134322011,Inactive,0
134322012,Inactive,0
134322016,Inactive,0
134322018,Inactive,0
134322026,Inactive,0
134322028,Inactive,0
134322032,Inactive,0
134322033,Inactive,0
134322037,Inactive,0
134322038,Inactive,0
134322041,Inactive,0
134322042,Inactive,0
134322045,Inactive,0
134322048,Inactive,0
134322053,Inactive,0
134322057,Inactive,0
134322061,Inactive,0
134322063,Active,100
134322066,Inactive,0
134322067,Inactive,0
134322073,Inactive,0
134322074,Inactive,0
134322076,Inactive,0
134322077,Inactive,0
134322081,Inactive,0
134322082,Inactive,0
134322085,Inactive,0
134322086,Inactive,0
134322088,Inactive,0
134322094,Inactive,0
134322101,Inactive,0
134322109,Inactive,0
134322113,Inactive,0
134322118,Inactive,0
134322124,Inactive,0
134322126,Inactive,0
134322131,Active,100
134322148,Inactive,0
134322157,Inactive,0
134322163,Inactive,0
134322165,Inactive,0
134322167,Inactive,0
134322170,Inactive,0
134322171,Inactive,0
134322176,Inactive,0
134322178,Inactive,0
134322181,Inactive,0
134322183,Inactive,0
134322185,Inactive,0
134322191,Inactive,0
134322192,Inactive,0
134322197,Inactive,0
134322201,Inactive,0
134322203,Inactive,0
134322205,Inactive,0
134322207,Inactive,0
134322208,Inactive,0
134322213,Inactive,0
134322216,Active,100
134322217,Inactive,0
134322222,Inactive,0
134322223,Inactive,0
134322229,Inactive,0
134322230,Inactive,0
134322232,Inactive,0
134322234,Inactive,0
134322235,Inactive,0
134322237,Inactive,0
134322244,Inactive,0
134322246,Inactive,0
134322248,Inactive,0
134322249,Inactive,0
134322250,Inactive,0
134322252,Inactive,0
134322255,Inactive,0
134322257,Inactive,0
134322258,Inactive,0
134322260,Inactive,0
134322264,Inactive,0
134322265,Inactive,0
134322266,Inactive,0
134322267,Inactive,0
134322269,Inactive,0
134322270,Inactive,0
134322274,Inactive,0
134322275,Inactive,0
134322279,Inactive,0
134322280,Inactive,0
134322283,Inactive,0
134322286,Inactive,0
134322287,Inactive,0
134322288,Inactive,0
134322294,Inactive,0
134322295,Inactive,0
134322297,Inactive,0
134322298,Active,100
134322299,Inactive,0
134322300,Inactive,0
134322305,Inactive,0
134322312,Inactive,0
134322313,Inactive,0
134322314,Inactive,0
134322317,Inactive,0
134322318,Inactive,0
134322320,Inactive,0
134322321,Inactive,0
134322323,Inactive,0
134322327,Inactive,0
134322333,Inactive,0
134322336,Inactive,0
134322340,Inactive,0
134322341,Inactive,0
134322342,Inactive,0
134322345,Inactive,0
134322346,Inactive,0
134322347,Inactive,0
134322348,Inactive,0
134322350,Inactive,0
134322359,Inactive,0
134322360,Active,100
134322362,Inactive,0
134322366,Inactive,0
134322369,Inactive,0
134322370,Inactive,0
134322374,Inactive,0
134322375,Inactive,0
134322382,Inactive,0
134322390,Inactive,0
134322396,Inactive,0
134322398,Active,100
134322400,Inactive,0
134322401,Inactive,0
134322402,Inactive,0
134322404,Inactive,0
134322405,Inactive,0
134322406,Inactive,0
134322407,Inactive,0
134322408,Inactive,0
134322409,Inactive,0
134322414,Inactive,0
134322416,Inactive,0
134322421,Inactive,0
134322429,Inactive,0
134322430,Inactive,0
134322431,Inactive,0
134322438,Inactive,0
134322440,Active,100
134322441,Inactive,0
134322442,Inactive,0
134322444,Inactive,0
134322448,Inactive,0
134322452,Inactive,0
134322453,Inactive,0
134322456,Inactive,0
134322458,Inactive,0
134322461,Inactive,0
134322462,Inactive,0
134322466,Inactive,0
134322469,Inactive,0
134322470,Inactive,0
134322472,Inactive,0
134322473,Inactive,0
134322480,Inactive,0
134322481,Inactive,0
134322484,Inactive,0
134322488,Active,100
134322490,Inactive,0
134322491,Inactive,0
134322501,Inactive,0
134322503,Inactive,0
134322505,Inactive,0
134322508,Inactive,0
134322511,Inactive,0
134322513,Inactive,0
134322516,Inactive,0
134322523,Inactive,0
134322525,Inactive,0
134322526,Inactive,0
134322527,Inactive,0
134322528,Inactive,0
134322531,Inactive,0
134322532,Inactive,0
134322534,Inactive,0
134322536,Inactive,0
134322539,Inactive,0
134322540,Inactive,0
134322544,Inactive,0
134322547,Inactive,0
134322549,Active,100
134322557,Inactive,0
134322558,Inactive,0
134322561,Inactive,0
134322565,Inactive,0
134322566,Inactive,0
134322567,Inactive,0
134322569,Inactive,0
134322572,Inactive,0
134322573,Inactive,0
134322581,Inactive,0
134322585,Inactive,0
134322588,Inactive,0
134322591,Inactive,0
134322593,Inactive,0
134322598,Inactive,0
134322603,Inactive,0
134322606,Inactive,0
134322607,Inactive,0
134322608,Inactive,0
134322609,Inactive,0
134322613,Inactive,0
134322614,Inactive,0
134322617,Inactive,0
134322620,Inactive,0
134322625,Inactive,0
134322632,Inactive,0
134322633,Inactive,0
134322635,Inactive,0
134322636,Inactive,0
134322639,Inactive,0
134322640,Inactive,0
134322646,Inactive,0
134322647,Inactive,0
